ID,YEAR,MONTH,VALUE,DMFLAG,QCFLAG,LATITUDE,LONGITUDE,STNELEV,NAME
ARXLT847638,1961,9,1255,E,,0.18242655828050336,0.3396548226674878,1.0,SAN_MIGUEL_ARGENTIN
ARXLT893853,1961,1,2123,E,,0.0714236873022484,0.3069072762319218,1.0,PATAGONES_ARGENTINA
ARXLT893853,1961,2,2084,E,,0.0714236873022484,0.3069072762319218,1.0,PATAGONES_ARGENTINA
ARXLT893853,1961,3,1814,E,,0.0714236873022484,0.3069072762319218,1.0,PATAGONES_ARGENTINA
ARXLT893853,1961,4,1310,E,,0.0714236873022484,0.3069072762319218,1.0,PATAGONES_ARGENTINA
ARXLT893853,1961,5,1153,E,,0.0714236873022484,0.3069072762319218,1.0,PATAGONES_ARGENTINA
ARXLT893853,1961,6,717,E,,0.0714236873022484,0.3069072762319218,1.0,PATAGONES_ARGENTINA
ARXLT893853,1961,7,700,E,,0.0714236873022484,0.3069072762319218,1.0,PATAGONES_ARGENTINA
ARXLT893853,1961,8,939,E,,0.0714236873022484,0.3069072762319218,1.0,PATAGONES_ARGENTINA
ARXLT893853,1961,9,943,E,,0.0714236873022484,0.3069072762319218,1.0,PATAGONES_ARGENTINA
ARXLT894786,1961,1,2008,E,,0.10694460601528999,0.320552087246741,0.0035924558427302663,PUERTO_MADRYN_WAS_878280
ARXLT894786,1961,2,1987,E,,0.10694460601528999,0.320552087246741,0.0035924558427302663,PUERTO_MADRYN_WAS_878280
ARXLT894786,1961,3,1743,E,,0.10694460601528999,0.320552087246741,0.0035924558427302663,PUERTO_MADRYN_WAS_878280
ARXLT894786,1961,4,1287,E,,0.10694460601528999,0.320552087246741,0.0035924558427302663,PUERTO_MADRYN_WAS_878280
ARXLT894786,1961,5,1155,E,,0.10694460601528999,0.320552087246741,0.0035924558427302663,PUERTO_MADRYN_WAS_878280
ARXLT894786,1961,6,760,E,,0.10694460601528999,0.320552087246741,0.0035924558427302663,PUERTO_MADRYN_WAS_878280
ARXLT894786,1961,7,724,E,,0.10694460601528999,0.320552087246741,0.0035924558427302663,PUERTO_MADRYN_WAS_878280
ARXLT894786,1961,8,976,E,,0.10694460601528999,0.320552087246741,0.0035924558427302663,PUERTO_MADRYN_WAS_878280
ARXLT894786,1961,9,1002,E,,0.10694460601528999,0.320552087246741,0.0035924558427302663,PUERTO_MADRYN_WAS_878280
ARXLT926859,1961,1,2500,,,0.24902828086745632,0.31994565120163787,0.05009480091807205,TUCUMAN_OBSERVATORIO
ARXLT926859,1961,2,2290,,,0.24902828086745632,0.31994565120163787,0.05009480091807205,TUCUMAN_OBSERVATORIO
ARXLT926859,1961,3,2190,,,0.24902828086745632,0.31994565120163787,0.05009480091807205,TUCUMAN_OBSERVATORIO
ARXLT926859,1961,4,1950,,,0.24902828086745632,0.31994565120163787,0.05009480091807205,TUCUMAN_OBSERVATORIO
ARXLT926859,1961,5,1780,,,0.24902828086745632,0.31994565120163787,0.05009480091807205,TUCUMAN_OBSERVATORIO
ARXLT926859,1961,6,1170,,,0.24902828086745632,0.31994565120163787,0.05009480091807205,TUCUMAN_OBSERVATORIO
ARXLT926859,1961,7,1320,,,0.24902828086745632,0.31994565120163787,0.05009480091807205,TUCUMAN_OBSERVATORIO
ARXLT926859,1961,8,1750,,,0.24902828086745632,0.31994565120163787,0.05009480091807205,TUCUMAN_OBSERVATORIO
ARXLT926859,1961,9,1730,,,0.24902828086745632,0.31994565120163787,0.05009480091807205,TUCUMAN_OBSERVATORIO
ARXLT945445,1961,1,2828,,,0.23393189041441365,0.3181263430663287,0.05518411336193993,CATAMARCA_AEROARG
ARXLT945445,1961,2,2535,E,,0.23393189041441365,0.3181263430663287,0.05518411336193993,CATAMARCA_AEROARG
ARXLT945445,1961,3,2333,E,,0.23393189041441365,0.3181263430663287,0.05518411336193993,CATAMARCA_AEROARG
ARXLT945445,1961,4,1940,E,,0.23393189041441365,0.3181263430663287,0.05518411336193993,CATAMARCA_AEROARG
ARXLT945445,1961,5,1795,E,,0.23393189041441365,0.3181263430663287,0.05518411336193993,CATAMARCA_AEROARG
ARXLT945445,1961,6,1073,E,,0.23393189041441365,0.3181263430663287,0.05518411336193993,CATAMARCA_AEROARG
ARXLT945445,1961,7,1210,E,,0.23393189041441365,0.3181263430663287,0.05518411336193993,CATAMARCA_AEROARG
ARXLT945445,1961,8,1758,E,,0.23393189041441365,0.3181263430663287,0.05518411336193993,CATAMARCA_AEROARG
ARXLT945445,1961,9,1825,E,,0.23393189041441365,0.3181263430663287,0.05518411336193993,CATAMARCA_AEROARG
ARXLT954992,1961,1,777,E,,0.0012698728439912155,0.3229778314271533,0.0074842830056880555,ANO_NUEVO
ARXLT954992,1961,2,765,E,,0.0012698728439912155,0.3229778314271533,0.0074842830056880555,ANO_NUEVO
ARXLT954992,1961,3,602,E,,0.0012698728439912155,0.3229778314271533,0.0074842830056880555,ANO_NUEVO
ARXLT954992,1961,4,463,E,,0.0012698728439912155,0.3229778314271533,0.0074842830056880555,ANO_NUEVO
ARXLT954992,1961,5,406,E,,0.0012698728439912155,0.3229778314271533,0.0074842830056880555,ANO_NUEVO
ARXLT954992,1961,6,201,E,,0.0012698728439912155,0.3229778314271533,0.0074842830056880555,ANO_NUEVO
ARXLT954992,1961,7,97,E,,0.0012698728439912155,0.3229778314271533,0.0074842830056880555,ANO_NUEVO
ARXLT954992,1961,8,341,E,,0.0012698728439912155,0.3229778314271533,0.0074842830056880555,ANO_NUEVO
ARXLT954992,1961,9,292,E,,0.0012698728439912155,0.3229778314271533,0.0074842830056880555,ANO_NUEVO
ARXLT965754,1961,1,2618,E,,0.22593968370397932,0.33510655232921477,1.0,VERA_ARGENTINA
ARXLT965754,1961,2,2503,E,,0.22593968370397932,0.33510655232921477,1.0,VERA_ARGENTINA
ARXLT965754,1961,3,2279,E,,0.22593968370397932,0.33510655232921477,1.0,VERA_ARGENTINA
ARXLT965754,1961,4,1844,E,,0.22593968370397932,0.33510655232921477,1.0,VERA_ARGENTINA
ARXLT965754,1961,5,1811,E,,0.22593968370397932,0.33510655232921477,1.0,VERA_ARGENTINA
ARXLT965754,1961,6,1346,E,,0.22593968370397932,0.33510655232921477,1.0,VERA_ARGENTINA
ARXLT965754,1961,7,1358,E,,0.22593968370397932,0.33510655232921477,1.0,VERA_ARGENTINA
ARXLT965754,1961,8,1762,E,,0.22593968370397932,0.33510655232921477,1.0,VERA_ARGENTINA
ARXLT965754,1961,9,1703,E,,0.22593968370397932,0.33510655232921477,1.0,VERA_ARGENTINA
ASM00094275,1961,1,2856,,,0.3245102331326697,0.9529132732779719,0.03163356950404152,GEORGETOWN_POST_OFFICE
ASM00094275,1961,2,2965,,,0.3245102331326697,0.9529132732779719,0.03163356950404152,GEORGETOWN_POST_OFFICE
ASM00094275,1961,3,2711,,,0.3245102331326697,0.9529132732779719,0.03163356950404152,GEORGETOWN_POST_OFFICE
ASM00094275,1961,4,2696,,,0.3245102331326697,0.9529132732779719,0.03163356950404152,GEORGETOWN_POST_OFFICE
ASM00094275,1961,5,2296,,,0.3245102331326697,0.9529132732779719,0.03163356950404152,GEORGETOWN_POST_OFFICE
ASM00094275,1961,6,1816,,,0.3245102331326697,0.9529132732779719,0.03163356950404152,GEORGETOWN_POST_OFFICE
ASM00094275,1961,7,1910,,,0.3245102331326697,0.9529132732779719,0.03163356950404152,GEORGETOWN_POST_OFFICE
ASM00094275,1961,8,1926,,,0.3245102331326697,0.9529132732779719,0.03163356950404152,GEORGETOWN_POST_OFFICE
ASM00094275,1961,9,2331,,,0.3245102331326697,0.9529132732779719,0.03163356950404152,GEORGETOWN_POST_OFFICE
ASM00094299,1961,1,2647,,,0.34237725524532964,0.972364709424653,0.003093503642351063,WILLIS_ISLAND
ASM00094299,1961,2,2787,,,0.34237725524532964,0.972364709424653,0.003093503642351063,WILLIS_ISLAND
ASM00094299,1961,3,2717,,,0.34237725524532964,0.972364709424653,0.003093503642351063,WILLIS_ISLAND
ASM00094299,1961,4,2662,,,0.34237725524532964,0.972364709424653,0.003093503642351063,WILLIS_ISLAND
ASM00094299,1961,5,2477,,,0.34237725524532964,0.972364709424653,0.003093503642351063,WILLIS_ISLAND
ASM00094299,1961,6,2367,,,0.34237725524532964,0.972364709424653,0.003093503642351063,WILLIS_ISLAND
ASM00094299,1961,7,2372,,,0.34237725524532964,0.972364709424653,0.003093503642351063,WILLIS_ISLAND
ASM00094299,1961,8,2332,,,0.34237725524532964,0.972364709424653,0.003093503642351063,WILLIS_ISLAND
ASM00094299,1961,9,2392,,,0.34237725524532964,0.972364709424653,0.003093503642351063,WILLIS_ISLAND
ASM00094940,1961,1,2059,,,0.17547333844242546,0.9748965799129583,0.010677577088114959,JERVIS_BAY
ASM00094940,1961,2,2065,,,0.17547333844242546,0.9748965799129583,0.010677577088114959,JERVIS_BAY
ASM00094940,1961,3,1995,,,0.17547333844242546,0.9748965799129583,0.010677577088114959,JERVIS_BAY
ASM00094940,1961,4,1795,,,0.17547333844242546,0.9748965799129583,0.010677577088114959,JERVIS_BAY
ASM00094940,1961,5,1475,,,0.17547333844242546,0.9748965799129583,0.010677577088114959,JERVIS_BAY
ASM00094940,1961,6,1330,,,0.17547333844242546,0.9748965799129583,0.010677577088114959,JERVIS_BAY
ASM00094940,1961,7,1180,,,0.17547333844242546,0.9748965799129583,0.010677577088114959,JERVIS_BAY
ASM00094940,1961,8,1240,,,0.17547333844242546,0.9748965799129583,0.010677577088114959,JERVIS_BAY
ASM00094940,1961,9,1410,,,0.17547333844242546,0.9748965799129583,0.010677577088114959,JERVIS_BAY
ASM00094995,1961,1,2150,,,0.2069182317331455,1.0,0.0028939227621993815,LORD_HOWE_ISLAND_AERO
ASM00094995,1961,2,2200,,,0.2069182317331455,1.0,0.0028939227621993815,LORD_HOWE_ISLAND_AERO
ASM00094995,1961,3,2125,,,0.2069182317331455,1.0,0.0028939227621993815,LORD_HOWE_ISLAND_AERO
ASM00094995,1961,4,1990,,,0.2069182317331455,1.0,0.0028939227621993815,LORD_HOWE_ISLAND_AERO
ASM00094995,1961,5,1754,,,0.2069182317331455,1.0,0.0028939227621993815,LORD_HOWE_ISLAND_AERO
ASM00094995,1961,6,1659,,,0.2069182317331455,1.0,0.0028939227621993815,LORD_HOWE_ISLAND_AERO
ASM00094995,1961,7,1520,,,0.2069182317331455,1.0,0.0028939227621993815,LORD_HOWE_ISLAND_AERO
ASM00094995,1961,8,1515,,,0.2069182317331455,1.0,0.0028939227621993815,LORD_HOWE_ISLAND_AERO
ASM00094995,1961,9,1610,,,0.2069182317331455,1.0,0.0028939227621993815,LORD_HOWE_ISLAND_AERO
ASM00094997,1961,1,303,E,,0.01547824032920786,0.7411670315895569,0.003392874962578585,HEARD_ISLAND_THE_SPIT
ASM00094997,1961,2,380,E,,0.01547824032920786,0.7411670315895569,0.003392874962578585,HEARD_ISLAND_THE_SPIT
ASM00094997,1961,3,382,E,,0.01547824032920786,0.7411670315895569,0.003392874962578585,HEARD_ISLAND_THE_SPIT
ASM00094997,1961,4,333,E,,0.01547824032920786,0.7411670315895569,0.003392874962578585,HEARD_ISLAND_THE_SPIT
ASM00094997,1961,5,94,E,,0.01547824032920786,0.7411670315895569,0.003392874962578585,HEARD_ISLAND_THE_SPIT
ASM00094997,1961,6,5,E,,0.01547824032920786,0.7411670315895569,0.003392874962578585,HEARD_ISLAND_THE_SPIT
ASM00094997,1961,7,-43,E,,0.01547824032920786,0.7411670315895569,0.003392874962578585,HEARD_ISLAND_THE_SPIT
ASM00094997,1961,8,-13,E,,0.01547824032920786,0.7411670315895569,0.003392874962578585,HEARD_ISLAND_THE_SPIT
ASM00094997,1961,9,-52,E,,0.01547824032920786,0.7411670315895569,0.003392874962578585,HEARD_ISLAND_THE_SPIT
ASM00094998,1961,1,596,,,0.0030547990093215405,0.999569430407977,0.0030236503342979744,MACQUARIE_ISLAND
ASM00094998,1961,2,506,,,0.0030547990093215405,0.999569430407977,0.0030236503342979744,MACQUARIE_ISLAND
ASM00094998,1961,3,496,,,0.0030547990093215405,0.999569430407977,0.0030236503342979744,MACQUARIE_ISLAND
ASM00094998,1961,4,461,,,0.0030547990093215405,0.999569430407977,0.0030236503342979744,MACQUARIE_ISLAND
ASM00094998,1961,5,370,,,0.0030547990093215405,0.999569430407977,0.0030236503342979744,MACQUARIE_ISLAND
ASM00094998,1961,6,246,,,0.0030547990093215405,0.999569430407977,0.0030236503342979744,MACQUARIE_ISLAND
ASM00094998,1961,7,166,,,0.0030547990093215405,0.999569430407977,0.0030236503342979744,MACQUARIE_ISLAND
ASM00094998,1961,8,361,,,0.0030547990093215405,0.999569430407977,0.0030236503342979744,MACQUARIE_ISLAND
ASM00094998,1961,9,271,,,0.0030547990093215405,0.999569430407977,0.0030236503342979744,MACQUARIE_ISLAND
ASM00095997,1961,1,241,E,,0.01621529939250349,0.7402058304580685,0.0025945514419718593,HEARD_ISLAND_ATLAS_COVE
ASM00095997,1961,2,311,E,,0.01621529939250349,0.7402058304580685,0.0025945514419718593,HEARD_ISLAND_ATLAS_COVE
ASM00095997,1961,3,315,E,,0.01621529939250349,0.7402058304580685,0.0025945514419718593,HEARD_ISLAND_ATLAS_COVE
ASM00095997,1961,4,319,E,,0.01621529939250349,0.7402058304580685,0.0025945514419718593,HEARD_ISLAND_ATLAS_COVE
ASM00095997,1961,5,87,E,,0.01621529939250349,0.7402058304580685,0.0025945514419718593,HEARD_ISLAND_ATLAS_COVE
ASM00095997,1961,6,6,E,,0.01621529939250349,0.7402058304580685,0.0025945514419718593,HEARD_ISLAND_ATLAS_COVE
ASM00095997,1961,7,-30,E,,0.01621529939250349,0.7402058304580685,0.0025945514419718593,HEARD_ISLAND_ATLAS_COVE
ASM00095997,1961,8,-50,E,,0.01621529939250349,0.7402058304580685,0.0025945514419718593,HEARD_ISLAND_ATLAS_COVE
ASM00095997,1961,9,-101,E,,0.01621529939250349,0.7402058304580685,0.0025945514419718593,HEARD_ISLAND_ATLAS_COVE
ASN00001005,1961,1,3266,,,0.3496910124083449,0.9060660887937593,0.004191198483185311,WYNDHAM_PORT
ASN00001005,1961,2,3095,,,0.3496910124083449,0.9060660887937593,0.004191198483185311,WYNDHAM_PORT
ASN00001005,1961,3,3271,,,0.3496910124083449,0.9060660887937593,0.004191198483185311,WYNDHAM_PORT
ASN00001005,1961,4,3168,,,0.3496910124083449,0.9060660887937593,0.004191198483185311,WYNDHAM_PORT
ASN00001005,1961,5,2778,,,0.3496910124083449,0.9060660887937593,0.004191198483185311,WYNDHAM_PORT
ASN00001005,1961,6,2501,,,0.3496910124083449,0.9060660887937593,0.004191198483185311,WYNDHAM_PORT
ASN00001005,1961,7,2504,,,0.3496910124083449,0.9060660887937593,0.004191198483185311,WYNDHAM_PORT
ASN00001005,1961,8,2610,,,0.3496910124083449,0.9060660887937593,0.004191198483185311,WYNDHAM_PORT
ASN00001005,1961,9,3021,,,0.3496910124083449,0.9060660887937593,0.004191198483185311,WYNDHAM_PORT
ASN00001006,1961,1,3086,E,,0.3492860739350162,0.9062186074591028,0.0025745933539566912,WYNDHAM_AERO
ASN00001006,1961,2,3060,E,,0.3492860739350162,0.9062186074591028,0.0025745933539566912,WYNDHAM_AERO
ASN00001006,1961,3,3113,E,,0.3492860739350162,0.9062186074591028,0.0025745933539566912,WYNDHAM_AERO
ASN00001006,1961,4,3097,E,,0.3492860739350162,0.9062186074591028,0.0025745933539566912,WYNDHAM_AERO
ASN00001006,1961,5,2543,E,,0.3492860739350162,0.9062186074591028,0.0025745933539566912,WYNDHAM_AERO
ASN00001006,1961,6,2203,E,,0.3492860739350162,0.9062186074591028,0.0025745933539566912,WYNDHAM_AERO
ASN00001006,1961,7,2234,E,,0.3492860739350162,0.9062186074591028,0.0025745933539566912,WYNDHAM_AERO
ASN00001006,1961,8,2340,E,,0.3492860739350162,0.9062186074591028,0.0025745933539566912,WYNDHAM_AERO
ASN00001006,1961,9,2891,E,,0.3492860739350162,0.9062186074591028,0.0025745933539566912,WYNDHAM_AERO
ASN00001007,1961,1,2874,E,X,0.3648779812041058,0.9001487890836661,0.002794132322123541,TROUGHTON_ISLAND
ASN00001007,1961,2,2826,E,X,0.3648779812041058,0.9001487890836661,0.002794132322123541,TROUGHTON_ISLAND
ASN00001007,1961,3,2926,E,X,0.3648779812041058,0.9001487890836661,0.002794132322123541,TROUGHTON_ISLAND
ASN00001007,1961,4,3014,E,X,0.3648779812041058,0.9001487890836661,0.002794132322123541,TROUGHTON_ISLAND
ASN00001007,1961,5,2766,E,X,0.3648779812041058,0.9001487890836661,0.002794132322123541,TROUGHTON_ISLAND
ASN00001007,1961,6,2497,E,X,0.3648779812041058,0.9001487890836661,0.002794132322123541,TROUGHTON_ISLAND
ASN00001007,1961,7,2412,E,X,0.3648779812041058,0.9001487890836661,0.002794132322123541,TROUGHTON_ISLAND
ASN00001007,1961,8,2451,E,X,0.3648779812041058,0.9001487890836661,0.002794132322123541,TROUGHTON_ISLAND
ASN00001007,1961,9,2718,E,X,0.3648779812041058,0.9001487890836661,0.002794132322123541,TROUGHTON_ISLAND
ASN00001009,1961,1,2866,E,,0.34948587910277706,0.8952175543829104,0.003392874962578585,KURI_BAY
ASN00001009,1961,2,2764,E,,0.34948587910277706,0.8952175543829104,0.003392874962578585,KURI_BAY
ASN00001009,1961,3,2850,E,,0.34948587910277706,0.8952175543829104,0.003392874962578585,KURI_BAY
ASN00001009,1961,4,2912,E,,0.34948587910277706,0.8952175543829104,0.003392874962578585,KURI_BAY
ASN00001009,1961,5,2655,E,,0.34948587910277706,0.8952175543829104,0.003392874962578585,KURI_BAY
ASN00001009,1961,6,2363,E,,0.34948587910277706,0.8952175543829104,0.003392874962578585,KURI_BAY
ASN00001009,1961,7,2333,E,,0.34948587910277706,0.8952175543829104,0.003392874962578585,KURI_BAY
ASN00001009,1961,8,2406,E,,0.34948587910277706,0.8952175543829104,0.003392874962578585,KURI_BAY
ASN00001009,1961,9,2701,E,,0.34948587910277706,0.8952175543829104,0.003392874962578585,KURI_BAY
ASN00001012,1961,1,2737,E,,0.35565763872916806,0.8991703045248922,0.03362937830555833,MITCHELL_PLATEAU
ASN00001012,1961,2,2683,E,,0.35565763872916806,0.8991703045248922,0.03362937830555833,MITCHELL_PLATEAU
ASN00001012,1961,3,2746,E,,0.35565763872916806,0.8991703045248922,0.03362937830555833,MITCHELL_PLATEAU
ASN00001012,1961,4,2644,E,,0.35565763872916806,0.8991703045248922,0.03362937830555833,MITCHELL_PLATEAU
ASN00001012,1961,5,2141,E,,0.35565763872916806,0.8991703045248922,0.03362937830555833,MITCHELL_PLATEAU
ASN00001012,1961,6,1905,E,,0.35565763872916806,0.8991703045248922,0.03362937830555833,MITCHELL_PLATEAU
ASN00001012,1961,7,1933,E,,0.35565763872916806,0.8991703045248922,0.03362937830555833,MITCHELL_PLATEAU
ASN00001012,1961,8,2018,E,,0.35565763872916806,0.8991703045248922,0.03362937830555833,MITCHELL_PLATEAU
ASN00001012,1961,9,2504,E,,0.35565763872916806,0.8991703045248922,0.03362937830555833,MITCHELL_PLATEAU
ASN00001013,1961,1,3051,E,,0.34948854317168054,0.9061409836453296,0.003293084522502744,WYNDHAM
ASN00001013,1961,2,2974,E,,0.34948854317168054,0.9061409836453296,0.003293084522502744,WYNDHAM
ASN00001013,1961,3,3028,E,,0.34948854317168054,0.9061409836453296,0.003293084522502744,WYNDHAM
ASN00001013,1961,4,2949,E,,0.34948854317168054,0.9061409836453296,0.003293084522502744,WYNDHAM
ASN00001013,1961,5,2496,E,,0.34948854317168054,0.9061409836453296,0.003293084522502744,WYNDHAM
ASN00001013,1961,6,2208,E,,0.34948854317168054,0.9061409836453296,0.003293084522502744,WYNDHAM
ASN00001013,1961,7,2228,E,,0.34948854317168054,0.9061409836453296,0.003293084522502744,WYNDHAM
ASN00001013,1961,8,2354,E,,0.34948854317168054,0.9061409836453296,0.003293084522502744,WYNDHAM
ASN00001013,1961,9,2868,E,,0.34948854317168054,0.9061409836453296,0.003293084522502744,WYNDHAM
ASN00001018,1961,1,2702,E,,0.34122193736418793,0.9000093087932924,0.05668096996307754,MOUNT_ELIZABETH
ASN00001018,1961,2,2648,E,,0.34122193736418793,0.9000093087932924,0.05668096996307754,MOUNT_ELIZABETH
ASN00001018,1961,3,2659,E,,0.34122193736418793,0.9000093087932924,0.05668096996307754,MOUNT_ELIZABETH
ASN00001018,1961,4,2593,E,,0.34122193736418793,0.9000093087932924,0.05668096996307754,MOUNT_ELIZABETH
ASN00001018,1961,5,1998,E,,0.34122193736418793,0.9000093087932924,0.05668096996307754,MOUNT_ELIZABETH
ASN00001018,1961,6,1700,E,,0.34122193736418793,0.9000093087932924,0.05668096996307754,MOUNT_ELIZABETH
ASN00001018,1961,7,1621,E,,0.34122193736418793,0.9000093087932924,0.05668096996307754,MOUNT_ELIZABETH
ASN00001018,1961,8,1780,E,,0.34122193736418793,0.9000093087932924,0.05668096996307754,MOUNT_ELIZABETH
ASN00001018,1961,9,2357,E,,0.34122193736418793,0.9000093087932924,0.05668096996307754,MOUNT_ELIZABETH
ASN00001019,1961,1,2891,,,0.360063120672553,0.9016551762197021,0.004490569803412833,KALUMBURU
ASN00001019,1961,2,2826,,,0.360063120672553,0.9016551762197021,0.004490569803412833,KALUMBURU
ASN00001019,1961,3,2876,,,0.360063120672553,0.9016551762197021,0.004490569803412833,KALUMBURU
ASN00001019,1961,4,2806,,,0.360063120672553,0.9016551762197021,0.004490569803412833,KALUMBURU
ASN00001019,1961,5,2351,,,0.360063120672553,0.9016551762197021,0.004490569803412833,KALUMBURU
ASN00001019,1961,6,2141,,,0.360063120672553,0.9016551762197021,0.004490569803412833,KALUMBURU
ASN00001019,1961,7,2211,,,0.360063120672553,0.9016551762197021,0.004490569803412833,KALUMBURU
ASN00001019,1961,8,2286,,,0.360063120672553,0.9016551762197021,0.004490569803412833,KALUMBURU
ASN00001019,1961,9,2701,,,0.360063120672553,0.9016551762197021,0.004490569803412833,KALUMBURU
ASN00001020,1961,1,2819,E,,0.361896000078146,0.9008710544133839,0.0072847021255363735,TRUSCOTT
ASN00001020,1961,2,2786,E,,0.361896000078146,0.9008710544133839,0.0072847021255363735,TRUSCOTT
ASN00001020,1961,3,2894,E,,0.361896000078146,0.9008710544133839,0.0072847021255363735,TRUSCOTT
ASN00001020,1961,4,2908,E,,0.361896000078146,0.9008710544133839,0.0072847021255363735,TRUSCOTT
ASN00001020,1961,5,2555,E,,0.361896000078146,0.9008710544133839,0.0072847021255363735,TRUSCOTT
ASN00001020,1961,6,2316,E,,0.361896000078146,0.9008710544133839,0.0072847021255363735,TRUSCOTT
ASN00001020,1961,7,2303,E,,0.361896000078146,0.9008710544133839,0.0072847021255363735,TRUSCOTT
ASN00001020,1961,8,2355,E,,0.361896000078146,0.9008710544133839,0.0072847021255363735,TRUSCOTT
ASN00001020,1961,9,2701,E,,0.361896000078146,0.9008710544133839,0.0072847021255363735,TRUSCOTT
ASN00001021,1961,1,2888,,,0.36006578474145656,0.901648505423206,0.004490569803412833,KALUMBURU_MISSION
ASN00001021,1961,2,2827,,,0.36006578474145656,0.901648505423206,0.004490569803412833,KALUMBURU_MISSION
ASN00001021,1961,3,2870,,,0.36006578474145656,0.901648505423206,0.004490569803412833,KALUMBURU_MISSION
ASN00001021,1961,4,2802,,,0.36006578474145656,0.901648505423206,0.004490569803412833,KALUMBURU_MISSION
ASN00001021,1961,5,2347,,,0.36006578474145656,0.901648505423206,0.004490569803412833,KALUMBURU_MISSION
ASN00001021,1961,6,2140,,,0.36006578474145656,0.901648505423206,0.004490569803412833,KALUMBURU_MISSION
ASN00001021,1961,7,2208,,,0.36006578474145656,0.901648505423206,0.004490569803412833,KALUMBURU_MISSION
ASN00001021,1961,8,2283,,,0.36006578474145656,0.901648505423206,0.004490569803412833,KALUMBURU_MISSION
ASN00001021,1961,9,2694,,,0.36006578474145656,0.901648505423206,0.004490569803412833,KALUMBURU_MISSION
ASN00001025,1961,1,2737,E,,0.35044316786209356,0.9006427312424026,0.04061470911086718,DOONGAN
ASN00001025,1961,2,2656,E,,0.35044316786209356,0.9006427312424026,0.04061470911086718,DOONGAN
ASN00001025,1961,3,2691,E,,0.35044316786209356,0.9006427312424026,0.04061470911086718,DOONGAN
ASN00001025,1961,4,2711,E,,0.35044316786209356,0.9006427312424026,0.04061470911086718,DOONGAN
ASN00001025,1961,5,2153,E,,0.35044316786209356,0.9006427312424026,0.04061470911086718,DOONGAN
ASN00001025,1961,6,1875,E,,0.35044316786209356,0.9006427312424026,0.04061470911086718,DOONGAN
ASN00001025,1961,7,1827,E,,0.35044316786209356,0.9006427312424026,0.04061470911086718,DOONGAN
ASN00001025,1961,8,1953,E,,0.35044316786209356,0.9006427312424026,0.04061470911086718,DOONGAN
ASN00001025,1961,9,2540,E,,0.35044316786209356,0.9006427312424026,0.04061470911086718,DOONGAN
ASN00002011,1961,1,3104,E,,0.32493737218019403,0.9051009458279777,0.038119948108971166,OLD_HALLS_CREEK
ASN00002011,1961,2,2981,E,,0.32493737218019403,0.9051009458279777,0.038119948108971166,OLD_HALLS_CREEK
ASN00002011,1961,3,2946,E,,0.32493737218019403,0.9051009458279777,0.038119948108971166,OLD_HALLS_CREEK
ASN00002011,1961,4,2716,E,,0.32493737218019403,0.9051009458279777,0.038119948108971166,OLD_HALLS_CREEK
ASN00002011,1961,5,2174,E,,0.32493737218019403,0.9051009458279777,0.038119948108971166,OLD_HALLS_CREEK
ASN00002011,1961,6,1807,E,,0.32493737218019403,0.9051009458279777,0.038119948108971166,OLD_HALLS_CREEK
ASN00002011,1961,7,1736,E,,0.32493737218019403,0.9051009458279777,0.038119948108971166,OLD_HALLS_CREEK
ASN00002011,1961,8,1896,E,,0.32493737218019403,0.9051009458279777,0.038119948108971166,OLD_HALLS_CREEK
ASN00002011,1961,9,2543,E,,0.32493737218019403,0.9051009458279777,0.038119948108971166,OLD_HALLS_CREEK
ASN00002012,1961,1,2979,E,,0.32513895339389054,0.9047428453433444,0.04430695539367329,HALLS_CREEK_AIRPORT
ASN00002012,1961,2,2850,,,0.32513895339389054,0.9047428453433444,0.04430695539367329,HALLS_CREEK_AIRPORT
ASN00002012,1961,3,2757,E,,0.32513895339389054,0.9047428453433444,0.04430695539367329,HALLS_CREEK_AIRPORT
ASN00002012,1961,4,2738,,,0.32513895339389054,0.9047428453433444,0.04430695539367329,HALLS_CREEK_AIRPORT
ASN00002012,1961,5,2116,,,0.32513895339389054,0.9047428453433444,0.04430695539367329,HALLS_CREEK_AIRPORT
ASN00002012,1961,6,1773,,,0.32513895339389054,0.9047428453433444,0.04430695539367329,HALLS_CREEK_AIRPORT
ASN00002012,1961,7,1680,,,0.32513895339389054,0.9047428453433444,0.04430695539367329,HALLS_CREEK_AIRPORT
ASN00002012,1961,8,1848,,,0.32513895339389054,0.9047428453433444,0.04430695539367329,HALLS_CREEK_AIRPORT
ASN00002012,1961,9,2514,,,0.32513895339389054,0.9047428453433444,0.04430695539367329,HALLS_CREEK_AIRPORT
ASN00002014,1961,1,2983,E,,0.34800110470057194,0.9079132929871434,0.005288893324019559,KIMBERLEY_RESSTATION
ASN00002014,1961,2,2895,E,,0.34800110470057194,0.9079132929871434,0.005288893324019559,KIMBERLEY_RESSTATION
ASN00002014,1961,3,2957,E,,0.34800110470057194,0.9079132929871434,0.005288893324019559,KIMBERLEY_RESSTATION
ASN00002014,1961,4,2918,E,,0.34800110470057194,0.9079132929871434,0.005288893324019559,KIMBERLEY_RESSTATION
ASN00002014,1961,5,2404,E,,0.34800110470057194,0.9079132929871434,0.005288893324019559,KIMBERLEY_RESSTATION
